comments_disabled,id,shortcode,taken_at_timestamp,display_url,is_video,caption,comment_count,liked_count,preview_liked_count,owner_id,post_height,post_width,location_name,lat,long,h3,accessibility_caption,video_view_count
False,2009575364904807767,BvjciWuhu1X,1553780142,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/53478534_381865189033266_3570652012106593191_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=B3JZPPh_CJwAX80oimo&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-oaiNG0DzlGX2VZCoEKjUj8hjAQqm963SlNtLJWz2URw&oe=61FB0FD4&_nc_sid=b2a057,True,,35.0,,0,6,6,11934495697,640,640,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2008792884225783034,BvgqnwznDT6,1553686794,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/54237187_128320691566651_2929395714253406356_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=Sx_hdUayK7QAX_Lx7Cv&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8CXwQ0WwKv5-Jt24IU2M6PioO_1_Et-GXlG0hK1QJRbg&oe=61FF225A&_nc_sid=b2a057,False,,,"Senakal nakal nya anak geng motor, mereka solat tepat waktu pada saat ujian praktek agama. •
•
•
-Alle, 1996 Bekasi",15,77,77,1690402515,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2007355186495801318,BvbjugdHsfm,1553515407,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/55872698_687778718292196_7773110096911660190_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=HeDQrG2x6zcAX-u76AC&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9V6v-XalCaOrBJ7GT6qzKLiymT-Q5gPHnxcNzsaafmcg&oe=61FFC8EC&_nc_sid=b2a057,False,,,Ini Nando mu 2019,73,158,158,340807830,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2006461278406987917,BvYYebrBlCN,1553408845,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/53166351_1262360303914267_3297874433890680165_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=y4fI6i8eDY4AX-WK1rd&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8WqBN7uffo62hGBFRy29Ql3fdL9rm6nwhyZbTP8Sc-BQ&oe=6200E97D&_nc_sid=b2a057,False,,,Enjoy is FIZR 110cc,19,247,247,8078956832,719,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2006425009647667250,BvYQOpwgkgy,1553404521,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/53691220_339864633302154_4714641968426971610_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=liWoy7IEnyYAX-mV662&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9ZiWCQqkIITW3M-HGrWqLoJtbKOstA31MbqLhP-JTrKA&oe=620051DA&_nc_sid=b2a057,False,,,Bandung 2019🌹,3,52,52,6443246966,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2005836285159242360,BvWKXlWgXp4,1553334340,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/52909884_652543398514310_7989977097887180338_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=pcTru53ld7wAX-EKaq9&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-NsdiWp5VJF3uL2s5LAvuppAzIwDky81iw6xgOh88GBQ&oe=61FFCA4E&_nc_sid=b2a057,False,,,"Dilan versi TUA ,hahaha

#dilan1990",0,324,324,11311312266,750,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2005580029450440615,BvVQGkoAs-n,1553303792,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/53302414_2057679554281133_9095082629003341335_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=opzudaG_mHkAX-fuN1m&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-z0tz5jvsv-ut9OymRfeOI3OOxzmZd6NzJESGP8oBxXw&oe=61FF9690&_nc_sid=b2a057,False,,,#InisiatifPagi Yika siap nyari bubur hayam.,0,100,100,326102141,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2004253044485003093,BvQiYZkhhdV,1553145603,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/54512315_376346896541848_7199679129638113413_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=0EeFcb7EIv0AX9xrQvS&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_TBS8B8nVOoStMpEfEoTQ_5B6W0FLi8K7diyYpxutRxg&oe=62006E1E&_nc_sid=b2a057,False,,,Eh Dilannya udah dateng☺,0,121,121,969641146,1347,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2004245626262867205,BvQgsc0B00F,1553144718,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/53570328_150315082656606_7093608869458435767_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=106&_nc_ohc=EBEfVksGB84AX8qiXSP&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9JI9X9phtddy7PqCeRCBONO_6RDjAS3QrRqhsNlOpqrg&oe=61FF8D8B&_nc_sid=b2a057,False,,,Nungguin Dilan di Kantin Bi EEM dekat sekolah Dilan😁,2,103,103,969641146,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2003013881191440115,BvMIoM0l57z,1552997907,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/53498343_384755925681058_3143360705698393441_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=ytoRaiG0FEMAX_MGdjV&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9qy05JH2HO2mKOr6ZmsI3hdFXXIKVpcTEZFbUK9yLCbA&oe=61FB8E96&_nc_sid=b2a057,True,,9627.0,Yaampun baal😂 @iqbaal.e,14,750,750,3599032945,480,480,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2002422742955927547,BvKCOAcDSf7,1552927414,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/54248188_300625890851221_4679616349723898974_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=s_WSUZWPuQ0AX-bWAyX&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9wjGmAhWbu7sGC4-x1K3S0DAswI2ull3hIFrk07SMN8g&oe=61FFD13E&_nc_sid=b2a057,False,,,My style,0,5,5,11847573014,480,480,Dilan 1990,-6.91278,107.606,878c1479effffff
False,2000005213238495081,BvBciUcAodp,1552639291,https://scontent-frx5-2.cdninstagram.com/v/t51.2885-15/e35/53219271_412279026202101_4230661603598006086_n.jpg?_nc_ht=scontent-frx5-2.cdninstagram.com&_nc_cat=109&_nc_ohc=ODjJaAAQoDEAX_P7EKz&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9kVus_osoYVTBYYrJzw7b1P8EDLbfIDUgsa_n3jfraQA&oe=61FB3A0C&_nc_sid=b2a057,True,,209.0,"__________________________________________________
Jangan sampai salah mengidolakan ya, semoga bermanfaat 😊

Video ini dibuat untuk hiburan semata, tidak berniat memojokkan pihak manapun ambil positifnya, buang negatifnya.
.
Tag teman kamu
.
Follow:  @medsos.hits
Follow:  @viral.medsos
Follow:  @postingan.hits
.
Cr DM
#Medsoshits
#viralmedsos
#dilan1991 
#viralindonesia",2,67,67,9670435108,640,640,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1999352578369982373,Bu_IJO2gQ-l,1552561422,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/53063860_302376253710665_3831357589856273539_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=CpqaU3Tfhd4AX9gKx4j&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_ycxdb13fwhZFHz7enNQEh5DV31SnawswVJz5h-lirdQ&oe=61FFC4C4&_nc_sid=b2a057,False,,,gmn ? udh kek Dilan belom ?,146,2939,2939,1264598757,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1999172745414744929,Bu-fQUXFpth,1552540489,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/52846153_410743229489188_5427653397920051808_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=iG3x4cwyYdsAX9nUR_h&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-xncGZZQ9r6nx0PZluvjdt5aRD3iUa2PG0nyJfk_6JoQ&oe=61FB2556&_nc_sid=b2a057,True,,172.0,"Maafkan suara 😁🎧
Sedih lagunya tapi yang nyanyi kelihatannya sedih apa engak?!😂
Berpisah(ost.dilan1991) Cover
#dilan1991 #dilan1990 #berpisahcover #indomusikgram #vidgram #covermusiktop #coverlaguindonesia",1,26,26,3466773935,422,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1998302593931347448,Bu7ZZ8pBQX4,1552436254,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/52713142_333980310570934_3169155426085854294_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=mdcYZh2vT3EAX8BBY5N&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-naIKaVjss8GD6UHvpReDRl24IKbSC5ehr_rYI97KguA&oe=61FFB794&_nc_sid=b2a057,False,,,"Alpha alpha alpha...
.
.
#potopesawat",8,130,130,3531291222,608,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1997314732966282445,Bu34yrbHATN,1552318492,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/53728882_1950749845036069_2123625919151211963_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=9qGHhNyk7GAAX8v0mjY&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9b83huRCKzr7LB9qCjk0VlJG9SPZp-BWgmY-LVtf53Gw&oe=620090F8&_nc_sid=b2a057,False,,,,0,13,13,1728773137,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1996912052855078824,Bu2dO6WH3-o,1552270488,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/52696294_2538585793034831_5875883570468101465_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=CC3XF-f-DpsAX9jRwTB&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8e6RjZro0QqlpIQ50ZZsWYjseJfyGLUGrF3EFeTrUC4Q&oe=6200DD0F&_nc_sid=b2a057,False,,,"Ukir ceritaa kenangan tua nanti 😎
#massasmk_ #kebumenkeren #anaksekolahan #pernahnakal 
#likeforlikeback #lfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfllfl",4,43,43,7959796731,937,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1996436261637522725,Bu0xDPPnQUl,1552213770,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/52153138_2240129899639332_8129061190840489260_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=okPjDmHAHIoAX91Yg7N&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_Kc5PH5b_2k5Ij10T0JxxdYBvgLvRUYrR5uuXe3ndUIg&oe=61FEF814&_nc_sid=b2a057,False,,,"Orang jawa
#vintage",0,57,57,2111086280,1238,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1994884721663586738,BuvQRXCnLGy,1552028812,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/54234031_396799947535663_2406317354367825433_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=umcx_U4QiNQAX--4TUO&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_859xUhpCePycXk_dI8zv11dqovGNn1e-nmKm0r7oRDA&oe=62002AE4&_nc_sid=b2a057,False,,,hadi hadi dijalan (DILAN) 😂,0,47,47,4184689056,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1994751872142176491,BuuyEJSFHDr,1552013042,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/49698575_295346191137588_705789944441535819_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=qZLkhhgZVVwAX9ZGfq2&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_83tiGljRDiszhcqBME59qUjLd7qBCX6_TzMVg7lvO8Q&oe=61FB15BF&_nc_sid=b2a057,True,,520.0,◾⬛◽,0,30,30,8295864479,750,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1994325739219195872,ButRLGElBfg,1551962248,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/53160748_574409629692023_731494693308179553_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=1OEs9i-nlOoAX-YxKig&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8FbdJuGeLWLtaMPuigiHxwQagssSQXBG-7Ds-iXbX6xA&oe=61FB56E3&_nc_sid=b2a057,True,,88.0,"Dilan dan milea kw semua,masa dilan gak bisa nyetir motornya 😂
#dilan2019",0,13,13,11402820100,937,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1994249294237761018,Bus_yrInX36,1551953063,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/52170640_126711951724812_4308504794841154052_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=100&_nc_ohc=HGkLshgdwFEAX8AmjJy&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9-N79w-XPg3QUCMnAiyTSFtBztaPCF9zJYSoghlDTuiA&oe=62005EA8&_nc_sid=b2a057,False,,,perpisahan adalah upacara menyambut hari-hari penuh rindu. ea,55,660,660,504306756,1345,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1994151649925802133,BusplwyFiiV,1551941423,https://scontent-frt3-2.cdninstagram.com/v/t51.2885-15/e35/52588441_1475542879247809_8082912418635706842_n.jpg?_nc_ht=scontent-frt3-2.cdninstagram.com&_nc_cat=101&_nc_ohc=C5DUTkkGPqIAX-B9Etx&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-4CzhUsP58nN8zeadJN4oHSi6ls8gg5Tnm6D5t5UEM7Q&oe=61FF9E28&_nc_sid=b2a057,False,,,NatureBlend🌿🍃❄️,2,53,53,195856763,888,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1994135278331170586,Busl3hjAQ8a,1551939687,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/52328459_2037765446339795_2529753252110488152_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=5iuYQMBJ0zIAX953dTP&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_K3L4l8bx9_lSCDFfVpRUQBpmdey9feQp4gOSry5Yh6Q&oe=61FB3D7A&_nc_sid=b2a057,True,,185.0,Memang berat 🛠️ #technitian,7,36,36,1746720101,750,750,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1993612850731608886,BuqvFM7gus2,1551877193,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/53382041_1016511041882408_6156468391706606865_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Aqdp5595nYkAX-mXGhK&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8qeTV1_NJmqbBVXErgWI11pwM0TM8MXdzU6SguoI1mMw&oe=62007118&_nc_sid=b2a057,False,,,"Udah kaya dilankan? Iyakan, iyadong.",8,283,283,1949483655,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1993581334899323049,Buqn6lhhfCp,1551873436,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/51800013_323098424996243_3860498277495348927_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HLtUTymX6kcAX-zM_sv&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT8C08bcq-6YyYSkn7Igtd3og8vPhRgCZ4q3g0R13BxSkQ&oe=61FFE179&_nc_sid=b2a057,False,,,"💞 DILAN DAN MILEA AKHIRNYA TOBAT 💞
.
DILAN : Rindu itu berat Milea, biar aku saja...
.
Milea : iya memang berat, aku juga tak kuasa menahannya.
.
Ust Oky : Ya makanya nggak usah rindu rinduan, usahakan saja dalam Do'a mu.
.
Dilan & Milea : i...iya Ust...ini..anu.., ini juga mau Sholat kok, aku juga udah beliin Mukena ELSA buat Milea kok, yukk..kita Sholat.
.
Dilan : emm...anu Ust.. ngomong ngomong, Ustadzah Oky nggak salah film ya??
Cuman nanya..
.
Ust Oky : Udah ah jangan nanya nanya, susah jawabnya 😶.
.
#elsa #elsasolo #mukenaelsa #mukenaelsasolo #mukenasolo #dilan #dilanmilea #dilanromantis #filmromantis #elsaandromeda #meme #memedilan #viral #videoviral  #reviewdilan",1,43,43,3698219010,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff
False,1993520668066534552,BuqaHxIgVSY,1551866204,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/53071484_1071046206400169_4162221373447705512_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=105&_nc_ohc=j_Rfn9zzv0kAX84rxCK&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-MEeVuZ1PpWK9FF5zTCILBFHSoqaXRwLDHwdY4mSjcKw&oe=620057B5&_nc_sid=b2a057,False,"Meskipun ada banyak jam disini⁣
⁣
Tetapi tak ada satupun yang mampu menghitung berapa banyak waktu yang telah kugunakan untuk merindukanmu",1,22,22,1008907699,750,750,Dilan 1990,-6.91278,107.606,878c1479effffff,,
False,1993338018886548751,Bupwl31A30P,1551844476,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/52587382_145512766483888_5615753458588532495_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=0dsx3krH9gYAX-yg6ni&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT91mgLZP8WkfB2Tdxt_aB6yOShrDStUfjPGrCvTYNd7vg&oe=61FB0516&_nc_sid=b2a057,True,Reposted from @ayah_moedaa -  SIAPAKAH PEMIMPIN BODOH ITU??? #UNINSTALJOKOWI - #regrann,0,12,12,3004217307,640,640,Dilan 1990,-6.91278,107.606,878c1479effffff,,119.0
False,1993319091905223256,BupsSctA9pY,1551842174,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/51969819_2183414305242620_8551374270495569400_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=SajnMpqIYX4AX8Z6sE1&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-vBzYoJkeKt__qciyIbcvVNUqBTEoY1eZdwmk1uC_Z_g&oe=61FF1BC8&_nc_sid=b2a057,False,"dilan kamu jahat ! tapi enak
#dilan1990 #viralindonesia #guyonanjowo #bercanda #lawakminang #sange #",0,4,4,11543325320,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff,,
False,1993305398594769603,BuppLL0HBLD,1551840542,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/52639034_2051359235158258_3363093405097044830_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=4k6nVNKztBUAX9YuQlv&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9fB0mgMbFlswfnwIlWl_nuEsev-ZmEW9ZTMcGjMdPfZA&oe=61FF0F0B&_nc_sid=b2a057,False,#menstreetstyle #mensoutfit #maleblogger #ootdman #menfashionpost #menfashionstyle #mensblog #menswearblogger #mensfashionblog #manfashion #fashionman #fashionformen #menwithstyle #styleoftheday #mensfashionpost #urbanstyle #menwithstreetstyle #manstyle #swag #mensstyle #menswear #mensfashion #guyswithstyle #malemodel #mensweardaily #menwatch #italy🇮,0,45,45,356372720,800,640,Dilan 1990,-6.91278,107.606,878c1479effffff,,
False,1992921725819341910,BuoR8AsnsxW,1551795283,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/53845887_188267348815675_5584327215472476269_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=xthXh0eQ9csAX-HiqhC&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-KwQpZhFzyXNt3px-5DvSFiE6-Pp-FhCB08le21ey6Qg&oe=61FB9CBB&_nc_sid=b2a057,True,"Masih pada inget part ini? Gombalan Dilan yang katanya bisa bikin baper 😍
.
.
inframe :
Milea @reinzer 
Dilan @iqbal_mustafa378 .
.
@indovidgram @dagelan @gojek24jam
#dilan1991 #dilan1990 #ivg #ivgstory #dagelan #dilanku #milea #iqbal #comedy #gojek24jam #quotes #sekarangdilan #indovidgram #ivgstory #baper #dagelan #iqbale #abangojol #dramaojol #lambeonlen #siapojol #grabindonesia #gojekindonesia #gojekbersatu #grabid #lambeonlen #c3rita_ojol #ceritaojol_id #ceritadriveronline #ojekonline
.
Jijik aku wkwkwkwk",34,56,56,1442713236,422,750,Dilan 1990,-6.91278,107.606,878c1479effffff,,592.0
False,1992912401032802356,BuoP0UUB_A0,1551793693,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/52995630_640908063013406_5342519614533781534_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=102&_nc_ohc=ILtOyn2qtrAAX9XtTlQ&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_DmhrmNtd_vHSKS31uqjEEGqyBXCRn27qQ4jLHGyF5Xw&oe=61FFD936&_nc_sid=b2a057,False,Cuti kemarin 🤝,0,54,54,225721675,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff,,
False,1992858350907786086,BuoDhyNh4Nm,1551787249,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/51691401_398195530993243_1941647791638216604_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=107&_nc_ohc=e-o_68cwWTUAX_ui5Ys&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT9UsZvb0PM2nEJE9NKoILwV6KDNyhFHBvsB-rC3AZyQTw&oe=61FF53BB&_nc_sid=b2a057,False,"Nih buat yang males kerja biar pada semangat nih kerjanya!
.
.
#braderemas #curhatansioji #nikahmuda #dangdutnikahan #kambingguling",69,607,607,7013707768,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff,,
True,1992847100978900265,BuoA-E5g60p,1551785908,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/52666886_367556053971416_2270943942467085177_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=108&_nc_ohc=Y2WYiPERm14AX9IxakM&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_IFFnfDYs0aJRYWTVPoFkbZLkYxu79Sxl3zImFq1qtsQ&oe=61FF0B4C&_nc_sid=b2a057,False,Dilan who?,18,145,145,746503370,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff,,
False,1992750261144435594,Bunq83xlLuK,1551774404,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/53478531_1760509437383938_425903798225630907_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=bVc7_EHsBmkAX83YXwV&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT_YkwXZ5yaZZlZC7ugyB4XmYCwZrQwjKSS5_CLqnSJY2Q&oe=61FB35A7&_nc_sid=b2a057,True,"repost by: @mlntr15__ 
sorry spam😭
#tiktokhot #tiktoksexy #tiktok #tiktokhot2018 #tik #tiktokindo #tiktok_sea #tiktoktiktok #tiktokindonesia #likeforlikes #likeforfollow #likeforlikeback #likefatherlikeson #tiktokmemes #workout #v #instagood #allah",1,10,10,8707803502,600,480,Dilan 1990,-6.91278,107.606,878c1479effffff,,68.0
False,1992518326166668419,Bum2NxfnsSD,1551746715,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/53552449_328293764477692_2386967280712932805_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=LksWYAqgrtwAX_bTXnE&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT88dpH8S3RccHBNlMEOh7KiNCqLCyjRGRUTvpcXZF54dw&oe=61FFEC45&_nc_sid=b2a057,False,"DILAN 1991

Dilan kembali menorehkan sejarah untuk perfilman tanah air. Setelah sukses pada tahun lalu sebagai film terlaris, di tahun 2019 ini, sekuelnya, yaitu Dilan 1991 kembali mencatatkan rekor baru sebagai film dengan penonton terbanyak pada hari pertama ditayangkan.

Tidak hanya itu, film adaptasi novel karya Pidi Baiq ini pun berhasil mengalahkan rekor sepanjang masa pendapatan Avengers: Infinity War pada penayangan pertama.

Laporan menyebutkan bahwa Dilan 1991telah meraup pendapatan hingga $ 2,05 juta atau sekitar Rp 26,6 miliar, sementara Avengers: Infinity War hanya mendapatkan $ 1,79 juta atau sekitar Rp 23,3 miliar miliar pada hari pertamanya.

Karena hal ini, Dilan pun menjadi sorotan media asing bahkan Hollywood. Hal ini tentu sangat positif untuk perfilman tanah air.

____________

#dilan1990 #dilan1991 #avengersendgame #iloveindonesia #dilanmilea #captainmarvel #kepokahkamu #wowfakta #infounik #tahukahkamu #faktanyagoogle",3,23,23,9454647727,1080,1080,Dilan 1990,-6.91278,107.606,878c1479effffff,,
False,1992209678565810481,BulwCXBAqEx,1551710056,https://scontent-frt3-1.cdninstagram.com/v/t51.2885-15/e35/53823376_2079399525428428_6896597501870429680_n.jpg?_nc_ht=scontent-frt3-1.cdninstagram.com&_nc_cat=104&_nc_ohc=YU0FFm60llEAX-zfr6A&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-zf_hckAMgqKbFflMtBc4rytOneUVaBmRVD56Uaf9lpQ&oe=61FB9E5C&_nc_sid=b2a057,True,"Dilan sekarang uda mulai nakal
Nb : tetenya langsung ngilu lure
#dilan1990 #dilan1991",6,63,63,9191732490,600,480,Dilan 1990,-6.91278,107.606,878c1479effffff,,2113.0
False,1992203343281138789,BulumK0nixl,1551709166,https://scontent-frx5-1.cdninstagram.com/v/t51.2885-15/e35/52426238_361017281415442_6366809123585186708_n.jpg?_nc_ht=scontent-frx5-1.cdninstagram.com&_nc_cat=110&_nc_ohc=qDoKdgTizjgAX_MKf_I&edm=ALLxIhEBAAAA&ccb=7-4&oh=00_AT-3aRCmCdQy1t-r_1jXBFOYiayyP5E_E9qRkoKAoQzgPA&oe=6200D1D7&_nc_sid=b2a057,False,"Serius pegang hp karna lg Wa Dilan sayang 💌
Aku : Aku suka kamu. 
Dilan : Itu kata-kata aku untukmu. 
Aku : Pinjem,
Dilan : ia boleh. 
Aku : Boleh pinjem lagi...
Dilan : boleh. 
Aku : Aku suka kamu 😝😝😝😝😝😝😝😝😝😝😝😝
*Jangan ketawain aku loo, korban Dilan 🤣

#dilan1991 #candid #selfie #vsco #dilan",10,205,205,1724215899,1350,1080,Dilan 1990,-6.91278,107.606,878c1479effffff,,
